epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1
20,0.16283938518725335,0.961340206185567,0.961340206185567,0.9613378948417312,0.5790284077326456,0.8095238095238095,0.8095238095238095,0.8055555555555556
21,0.16691123735159635,0.9407216494845361,0.9407216494845361,0.9407023489152464,0.2948070491353671,0.8333333333333334,0.8333333333333333,0.8324786324786324
22,0.0861165370233357,0.9819587628865979,0.981958762886598,0.9819576842594746,0.3251781264940898,0.8571428571428571,0.8571428571428572,0.8568181818181818
23,0.055460008499212565,0.9819587628865979,0.981958762886598,0.9819586430455086,0.3568173845609029,0.8809523809523809,0.8809523809523809,0.8803418803418803
24,0.04095294261816889,0.9922680412371134,0.9922680412371134,0.9922679898766466,0.37491009881099063,0.8809523809523809,0.8809523809523809,0.8808848553601816
25,0.050321772312745455,0.9845360824742269,0.9845360824742269,0.9845344387755102,0.518726270335416,0.8571428571428571,0.8571428571428571,0.8558352402745995
26,0.026826093448325993,0.9922680412371134,0.9922680412371134,0.9922679898766466,0.3906715301175912,0.8571428571428571,0.8571428571428571,0.8558352402745995
27,0.0335736419307068,0.9896907216494846,0.9896907216494846,0.9896904477215358,0.4135393491014838,0.8571428571428571,0.8571428571428571,0.8558352402745995
28,0.06090077268541791,0.9716494845360825,0.9716494845360825,0.9716477895506028,0.2224670760333538,0.9285714285714286,0.9285714285714286,0.9285309132161089
29,0.05669080000254326,0.9819587628865979,0.981958762886598,0.9819576842594746,0.517062608152628,0.8333333333333334,0.8333333333333333,0.8324786324786324
30,0.03330854593776166,0.9896907216494846,0.9896907216494846,0.9896904477215358,0.52024707198143,0.8809523809523809,0.8809523809523809,0.8803418803418803
31,0.08154320733854548,0.9664948453608248,0.9664948453608248,0.9664946227988016,0.39945006743073463,0.9047619047619048,0.9047619047619047,0.9045454545454545
32,0.08542090068571269,0.9664948453608248,0.9664948453608248,0.9664946227988016,0.49547813708583516,0.8571428571428571,0.8571428571428571,0.8558352402745995
33,0.045231561488471926,0.9871134020618557,0.9871134020618557,0.9871126316139104,0.38690967485308647,0.9285714285714286,0.9285714285714286,0.9285309132161089
34,0.025622845636680724,0.9922680412371134,0.9922680412371134,0.9922675789683462,0.803062637646993,0.8095238095238095,0.8095238095238095,0.8077803203661327
35,0.08382831182796507,0.9690721649484536,0.9690721649484536,0.9690713431646074,0.6002482573191324,0.8095238095238095,0.8095238095238095,0.8090909090909091
36,0.06835282472893596,0.9819587628865979,0.981958762886598,0.9819576842594746,0.28766807665427524,0.8333333333333334,0.8333333333333333,0.8324786324786324
37,0.03428260715212673,0.9845360824742269,0.9845360824742269,0.9845344387755102,0.3662000894546509,0.8571428571428571,0.8571428571428571,0.8558352402745995
38,0.05444833544548601,0.9845360824742269,0.9845360824742269,0.9845356715823037,0.28904304963847,0.8809523809523809,0.8809523809523809,0.8803418803418803
